Bezeichnung,Value for threshold delta,Number of Principles fulfilled,principles_fulfilled,principles_not_fulfilled
NSA mit Epsilon=0.00010,0.474,4,{Modularization / CF-Reinstatement / Reduct Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.475,4,{Modularization / CF-Reinstatement / Reduct Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.476,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.477,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.478,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.479,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.480,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.481,4,{Modularization / CF-Reinstatement / Reduct Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.482,4,{Modularization / CF-Reinstatement / Reduct Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.483,4,{Modularization / CF-Reinstatement / Reduct Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.484,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.485,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.486,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.487,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.488,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.489,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.490,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.491,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.492,2,{Reduct Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.493,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.494,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.495,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.496,2,{Reduct Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.497,3,{CF-Reinstatement / Reduct Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.498,3,{CF-Reinstatement / Reduct Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.499,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.500,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.501,2,{Reduct Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.502,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.503,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.504,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.505,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.506,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.507,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.508,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.509,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.510,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.511,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.512,3,{Conflict-Free / Semi-Qualified Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Defence}
NSA mit Epsilon=0.00010,0.513,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.514,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.515,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.516,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.517,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.518,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.519,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.520,3,{Conflict-Free / Semi-Qualified Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Defence}
NSA mit Epsilon=0.00010,0.521,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.522,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.523,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.524,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.525,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.526,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.527,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.528,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.529,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.530,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.531,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.532,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.533,2,{Reduct Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.534,2,{CF-Reinstatement / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.535,2,{Reduct Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.536,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.537,2,{Reduct Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.538,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.539,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.540,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.541,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.542,5,{Conflict-Free / Weak Admissibility / Reduct Admissibility / Semi-Qualified Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / SCC Decomposability / Naivety / Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Defence}
NSA mit Epsilon=0.00010,0.543,4,{Conflict-Free / Reduct Admissibility / Semi-Qualified Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Defence}
NSA mit Epsilon=0.00010,0.544,3,{Conflict-Free / Semi-Qualified Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Defence}
NSA mit Epsilon=0.00010,0.545,3,{Conflict-Free / Semi-Qualified Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Defence}
NSA mit Epsilon=0.00010,0.546,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.547,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.548,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.549,1,{I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / Conflict-Free / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Semi-Qualified Admissibility / Defence}
NSA mit Epsilon=0.00010,0.550,3,{Conflict-Free / Semi-Qualified Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / SCC Decomposability / Naivety / Admissibility / Weak Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Reduct Admissibility / Defence}
NSA mit Epsilon=0.00010,0.551,5,{Conflict-Free / Weak Admissibility / Reduct Admissibility / Semi-Qualified Admissibility / I-Maximality},{SCC Decomposability / Reinstatement / Modularization / Strong Admissibility / CF-Reinstatement / SCC Decomposability / Naivety / Admissibility / Weak Reinstatement / Directionality / Irrelevance of Necessarily Rejected Arguments (INRA) / Defence}
