AF;Ext;Ranking;Grounded
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A1,A3), (A2,A2), (A0,A1)]>;{A2,A3,A0};{A1=0.5, A2=0.0, A3=0.0, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A3), (A3,A1)]>;{A1,A2,A0};{A1=0.0, A2=0.0, A3=0.5, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A0,A1), (A3,A0), (A3,A2)]>;{A1,A3};{A1=0.5275080906148867313915857605177993, A2=0.3956386292834890965732087227414330, A3=1, A0=0.5};{A1,A3}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A2), (A3,A1)]>;{A2,A3,A0};{A1=0.0, A2=0.0, A3=1, A0=1};{A3}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A0), (A2,A2), (A2,A3), (A0,A3)]>;{A1,A0};{A1=1, A2=0.0, A3=0.5, A0=1};{A1,A0}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0)]>;{A1,A2};{A1=0.0, A2=1, A0=0.5};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A2), (A2,A3), (A3,A0)]>;{A1,A0};{A1=1, A2=0.0, A3=0.5, A0=0.6666666666666666666666666666666667};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A3), (A1,A0), (A3,A2)]>;{A1};{A1=1, A2=0.4142114384748700173310225303292894, A3=0.4142114384748700173310225303292894, A0=0.5};{A1}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A1), (A3,A0), (A3,A2)]>;{A1,A3};{A1=0.0, A2=0.5, A3=1, A0=0.5};{A3}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A2), (A3,A1), (A1,A0)]>;{A2,A3,A0};{A1=0.0, A2=0.0, A3=1, A0=1};{A3,A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A2), (A2,A3), (A0,A1), (A0,A3)]>;{A2,A0};{A1=0.5, A2=0.0, A3=0.5, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A2,A0), (A2,A2), (A0,A3)]>;{A1,A0};{A1=1, A2=0.0, A3=0.0, A0=1};{A1,A0}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A2,A3), (A3,A0), (A3,A2)]>;{A1,A3,A0};{A1=1, A2=0.5, A3=0.0, A0=1};{A1}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A3,A0), (A3,A1), (A3,A2)]>;{A3};{A1=0.0, A2=0.5, A3=1, A0=0.5};{A3}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A2,A2), (A0,A3), (A1,A0)]>;{A1,A3};{A1=1, A2=0.0, A3=0.0, A0=0.5};{A1}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A2), (A2,A3), (A0,A1)]>;{A2,A3,A0};{A1=0.5, A2=0.0, A3=0.6666666666666666666666666666666667, A0=1};{A0}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A1,A0)]>;{A1,A2,A0};{A1=0.0, A2=1, A0=1};{}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A2,A0), (A2,A3), (A3,A2)]>;{A1,A3,A0};{A1=1, A2=0.5, A3=0.0, A0=0.6666666666666666666666666666666667};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A0), (A2,A3), (A0,A3), (A3,A2)]>;{A1,A3,A0};{A1=1, A2=0.4044433912474041649907181957813631, A3=0.4724698667828403140285701404248553, A0=0.7120080640475986943065953870377047};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A0), (A2,A3), (A3,A2)]>;{A1,A0};{A1=1, A2=0.4142114384748700173310225303292894, A3=0.4142114384748700173310225303292894, A0=0.7071005917159763313609467455621302};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A0,A0), (A0,A2)]>;{A1,A2,A3,A0};{A1=0.0, A2=1, A3=1, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A0,A0), (A2,A3), (A1,A0)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A0,A0), (A2,A3), (A3,A1), (A1,A0)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A0,A0), (A2,A3), (A0,A2)]>;{A1,A2,A0};{A1=0.0, A2=1, A3=0.5, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A0,A0), (A0,A1)]>;{A1,A2,A3,A0};{A1=0.0, A2=1, A3=1, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A0,A0), (A2,A3), (A0,A2)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A0,A0), (A2,A3), (A0,A1)]>;{A1,A2,A0};{A1=0.0, A2=1, A3=0.5, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A2,A2), (A0,A0)]>;{A1,A2,A0};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A0,A0), (A1,A0)]>;{A1,A2,A3,A0};{A1=0.0, A2=1, A3=1, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A0,A0), (A2,A3), (A1,A0)]>;{A1,A2,A0};{A1=0.0, A2=1, A3=0.5, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A3,A3), (A1,A2), (A0,A2), (A3,A2)]>;{A1,A3,A0};{A1=0.0, A2=0.5, A3=0.0, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A0,A2), (A0,A3)]>;{A1,A0};{A1=0.0, A2=0.5, A3=0.5, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A1), (A0,A2), (A0,A3)]>;{A1,A0};{A1=0.7320441988950276243093922651933701, A2=0.3660245183887915936952714535901926, A3=0.3660245183887915936952714535901926, A0=1};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A2), (A2,A3), (A0,A2)]>;{A1,A3,A0};{A1=0.0, A2=0.0, A3=1, A0=1};{A3,A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A2,A3), (A0,A2), (A3,A2)]>;{A1,A3,A0};{A1=0.7807486631016042780748663101604278, A2=0.2807737397420867526377491207502931, A3=0.7807486631016042780748663101604278, A0=1};{A1,A3,A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A3), (A0,A1)]>;{A2,A0};{A1=0.0, A2=1, A3=0.5, A0=1};{A2,A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A2,A2), (A3,A2)]>;{A1,A3,A0};{A1=0.0, A2=0.0, A3=1, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A2), (A0,A0), (A3,A2)]>;{A1,A0};{A1=1, A2=0.0, A3=0.5, A0=0.0};{A1}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A0,A2)]>;{A1,A0};{A1=0.0, A2=0.5, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A0,A2), (A3,A1), (A3,A2)]>;{A1,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.3090128755364806866952789699570815, A3=0.6180257510729613733905579399141631, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A2,A2), (A0,A2)]>;{A1,A3,A0};{A1=0.0, A2=0.0, A3=1, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A2), (A0,A0), (A0,A2)]>;{A1,A0};{A1=1, A2=0.0, A3=0.5, A0=0.0};{A1}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A3), (A0,A2), (A3,A2)]>;{A1,A3,A0};{A1=0.0, A2=0.3660245183887915936952714535901926, A3=0.7320441988950276243093922651933701, A0=1};{A3,A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A2,A1), (A0,A1)]>;{A2,A3,A0};{A1=0.0, A2=1, A3=1, A0=1};{A2,A3,A0}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A2,A1), (A2,A2), (A3,A2)]>;{A1,A3,A0};{A1=1, A2=0.0, A3=0.0, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A2,A2), (A0,A0), (A3,A2)]>;{A1,A3,A0};{A1=1, A2=0.0, A3=1, A0=0.0};{A1,A3}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A0,A2), (A3,A2)]>;{A1,A3,A0};{A1=0.0, A2=0.3333333333333333333333333333333333, A3=1, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A0,A0), (A0,A2), (A3,A2)]>;{A1,A0};{A1=1, A2=0.4, A3=0.5, A0=0.0};{A1}
<{ A1, A2, A3, A0 },[(A1,A1), (A3,A3), (A1,A2), (A2,A2), (A3,A2)]>;{A1,A2,A3,A0};{A1=0.0, A2=0.0, A3=0.0, A0=1};{A0}
<{ A1, A0 },[(A1,A1)]>;{A1,A0};{A1=0.0, A0=1};{A0}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A0)]>;{A2,A0};{A1=0.0, A2=1, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A3,A3), (A1,A2), (A2,A2), (A0,A2)]>;{A1,A3,A0};{A1=0.0, A2=0.0, A3=0.0, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A2), (A3,A1), (A3,A2)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.0, A3=0.6180257510729613733905579399141631, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A2,A2), (A2,A3), (A3,A2)]>;{A1,A3,A0};{A1=1, A2=0.0, A3=1, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A1), (A2,A2), (A3,A2)]>;{A1,A0};{A1=1, A2=0.0, A3=0.5, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A3), (A0,A2), (A3,A1), (A3,A2)]>;{A3,A0};{A1=0.5652048525506527493616001127189416, A2=0.2998997556490032279773346298571743, A3=0.7692990930869925952706620290800429, A0=1};{A3,A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A0,A2), (A3,A0)]>;{A1,A2,A3};{A1=0.0, A2=0.6666666666666666666666666666666667, A3=1, A0=0.5};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A2,A0), (A0,A2)]>;{A1,A2,A3,A0};{A1=0.0, A2=0.6180257510729613733905579399141631, A3=1, A0=0.6180257510729613733905579399141631};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A2), (A0,A2), (A0,A3)]>;{A1,A0};{A1=1, A2=0.0, A3=0.3333333333333333333333333333333333, A0=1};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A3,A3), (A1,A2), (A0,A0), (A3,A0)]>;{A1,A2,A3,A0};{A1=0.0, A2=1, A3=0.0, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A0,A2), (A1,A0)]>;{A1,A3,A0};{A1=0.0, A2=0.5, A3=1, A0=1};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A1), (A0,A0), (A1,A0)]>;{A1,A2,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A0,A0), (A0,A1), (A0,A2)]>;{A1,A0};{A1=1, A2=0.5, A3=0.5, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A3), (A0,A2), (A0,A3)]>;{A1,A0};{A1=1, A2=0.3333333333333333333333333333333333, A3=0.3000000000000000000000000000000000, A0=1};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A3,A3), (A1,A2), (A2,A2), (A0,A0)]>;{A1,A2,A3,A0};{A1=0.0, A2=0.0, A3=0.0, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A2,A1), (A0,A0), (A3,A0)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.0, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A3), (A0,A2), (A1,A0)]>;{A1,A3,A0};{A1=0.0, A2=0.5, A3=0.6666666666666666666666666666666667, A0=1};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A2,A0), (A0,A1)]>;{A1,A2,A3};{A1=0.0, A2=1, A3=1, A0=0.5};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A0), (A2,A1), (A2,A3), (A0,A2)]>;{A1,A2,A3,A0};{A1=0.7071129707112970711297071129707113, A2=0.4142259414225941422594142259414226, A3=0.7071129707112970711297071129707113, A0=0.7071129707112970711297071129707113};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A3), (A0,A1), (A3,A0)]>;{A1,A2,A0};{A1=0.0, A2=1, A3=0.5, A0=0.6666666666666666666666666666666667};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A3), (A3,A0)]>;{A1,A2};{A1=0.0, A2=1, A3=0.5, A0=0.4};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A0), (A2,A3)]>;{A2,A0};{A1=0.0, A2=1, A3=0.5, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A1,A0)]>;{A2,A0};{A1=0.0, A2=1, A0=1};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A0,A0), (A2,A3), (A0,A1), (A3,A1)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A1), (A0,A0), (A2,A3)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.4472049689440993788819875776397515, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A0,A0), (A2,A3), (A3,A1)]>;{A1,A2,A0};{A1=0.0, A2=1, A3=0.5, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A0,A0), (A2,A3), (A3,A2)]>;{A1,A2,A3,A0};{A1=0.0, A2=0.6180257510729613733905579399141631, A3=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A0,A0), (A2,A3), (A3,A1)]>;{A1,A2,A3,A0};{A1=0.6956304068817543298224696745205227, A2=0.5897626634832185047806221814126114, A3=0.4375731132760947779195982044282432, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A0,A0), (A2,A3), (A3,A2)]>;{A1,A2,A3,A0};{A1=0.7071129707112970711297071129707113, A2=0.4142259414225941422594142259414226, A3=0.7071129707112970711297071129707113, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A1), (A3,A2)]>;{A3,A0};{A1=0.0, A2=0.0, A3=1, A0=1};{A3,A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A0,A1), (A1,A0)]>;{A2,A3,A0};{A1=0.0, A2=1, A3=1, A0=1};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A2,A3), (A0,A2), (A1,A0)]>;{A1,A2,A3,A0};{A1=0.6956304068817543298224696745205227, A2=0.4375731132760947779195982044282432, A3=0.6956304068817543298224696745205227, A0=0.5897626634832185047806221814126114};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A3), (A0,A1)]>;{A1,A2};{A1=0.0, A2=1, A3=0.5, A0=0.5};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A0,A0), (A1,A0)]>;{A1,A2,A0};{A1=0.0, A2=1, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A0), (A2,A1), (A2,A3), (A3,A0)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.6180257510729613733905579399141631, A0=0.4472049689440993788819875776397515};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A3,A3), (A1,A2), (A0,A0), (A2,A3)]>;{A1,A2,A0};{A1=0.0, A2=1, A3=0.0, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A0,A0), (A2,A3), (A3,A0)]>;{A1,A2,A0};{A1=0.0, A2=1, A3=0.5, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A2,A2), (A0,A0)]>;{A1,A2,A3,A0};{A1=0.0, A2=0.0, A3=1, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A2,A0), (A0,A0)]>;{A1,A2,A3};{A1=0.0, A2=1, A3=1, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A3,A3), (A1,A2), (A2,A1), (A0,A0)]>;{A2,A3,A0};{A1=0.0, A2=1, A3=0.0, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A1,A3), (A2,A1), (A0,A0)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.0, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A0,A0), (A0,A1), (A1,A0)]>;{A1};{A1=1, A2=0.5, A3=0.5, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A3), (A0,A2), (A3,A1), (A1,A0)]>;{A1,A2,A3,A0};{A1=0.5919155344361353161704132084995381, A2=0.4504394311422131108338838924705838, A3=0.6894571932683874877999125351929746, A0=0.6281826308104169544788142498774451};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A0), (A2,A3)]>;{A1,A2,A3,A0};{A1=0.0, A2=0.0, A3=1, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A1), (A0,A0), (A0,A1)]>;{A1,A2,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A0), (A0,A0), (A2,A3)]>;{A1,A2};{A1=0.0, A2=1, A3=0.5, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A0,A0), (A2,A3), (A0,A3)]>;{A1,A2,A0};{A1=0.0, A2=1, A3=0.5, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A3,A3), (A1,A2), (A0,A0), (A3,A2)]>;{A1,A2,A3,A0};{A1=0.0, A2=1, A3=0.0, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A0,A0), (A2,A3), (A3,A0)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A0,A0), (A2,A3)]>;{A1,A2,A0};{A1=0.0, A2=1, A3=0.5, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A2,A1), (A0,A0)]>;{A2,A3,A0};{A1=0.0, A2=1, A3=1, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A0), (A2,A1), (A0,A0), (A2,A3)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A0,A0), (A2,A3), (A0,A1)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A0,A0), (A2,A3), (A0,A3)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A0), (A2,A3), (A3,A1), (A1,A0)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.6180257510729613733905579399141631, A0=0.4472049689440993788819875776397515};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A1)]>;{A2};{A1=0.0, A2=1, A0=0.5};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A3,A3), (A1,A2), (A1,A3), (A0,A2)]>;{A1,A3,A0};{A1=0.0, A2=0.5, A3=0.0, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A3,A3), (A1,A2), (A2,A3), (A0,A2)]>;{A1,A3,A0};{A1=0.0, A2=0.5, A3=0.0, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A2,A1), (A2,A3), (A0,A2)]>;{A1,A3,A0};{A1=0.7320441988950276243093922651933701, A2=0.3660245183887915936952714535901926, A3=0.0, A0=1};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A0,A1), (A3,A0), (A3,A1)]>;{A2,A3};{A1=0.3062302006335797254487856388595565, A2=0.7655701053976365378473331204088151, A3=1, A0=0.5};{A2,A3}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A0,A1), (A3,A0), (A3,A1)]>;{A2,A3};{A1=0.0, A2=1, A3=1, A0=0.5};{A2,A3}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A0,A2), (A0,A3), (A1,A0)]>;{A1};{A1=1, A2=0.4, A3=0.4, A0=0.5};{A1}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A0,A2), (A3,A0), (A3,A2)]>;{A1,A0};{A1=1, A2=0.3157894736842105263157894736842105, A3=0.5, A0=0.6666666666666666666666666666666667};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A0), (A0,A1), (A3,A0)]>;{A1,A2,A3};{A1=0.0, A2=1, A3=1, A0=0.3333333333333333333333333333333333};{A3}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A2), (A0,A0), (A2,A3), (A0,A1), (A3,A2)]>;{A1,A3,A0};{A1=1, A2=0.0, A3=1, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A0), (A2,A1), (A0,A0), (A2,A3), (A1,A0)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A1), (A0,A1), (A1,A0)]>;{A1,A2,A0};{A1=0.4142259414225941422594142259414226, A2=0.7071129707112970711297071129707113, A0=0.7071129707112970711297071129707113};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A3), (A0,A3), (A3,A1), (A1,A0)]>;{A1};{A1=0.7429703526352946207218836948321466, A2=0.5737452218212694239817900737143639, A3=0.3459769518932950145066828504430332, A0=0.5737452218212694239817900737143639};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A1), (A0,A0), (A2,A3), (A1,A0)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.4472049689440993788819875776397515, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A2), (A0,A0), (A0,A1), (A3,A2)]>;{A1,A0};{A1=1, A2=0.0, A3=0.5, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A0), (A0,A0), (A2,A3), (A1,A0)]>;{A1,A2};{A1=0.0, A2=1, A3=0.5, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A0,A0), (A2,A3), (A1,A0), (A3,A2)]>;{A1,A2,A3,A0};{A1=0.0, A2=0.6180257510729613733905579399141631, A3=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A1), (A2,A3), (A0,A3), (A1,A0)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.3503649635036496350364963503649635, A0=0.6180257510729613733905579399141631};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A2,A1), (A3,A0), (A3,A1)]>;{A2,A3};{A1=0.0, A2=1, A3=1, A0=0.5};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A0,A0), (A2,A3), (A3,A1), (A1,A0)]>;{A1,A2,A3,A0};{A1=0.6956304068817543298224696745205227, A2=0.5897626634832185047806221814126114, A3=0.4375731132760947779195982044282432, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A2,A3), (A0,A1), (A3,A0), (A3,A1)]>;{A2,A0};{A1=0.3383557768182469106382092298604157, A2=0.7471984863291056375595314943603542, A3=0.5723554298782513187753627587444429, A0=0.6359988027993069375553914759781855};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A0,A0), (A2,A3), (A1,A0), (A3,A2)]>;{A1,A2,A3,A0};{A1=0.7071129707112970711297071129707113, A2=0.4142259414225941422594142259414226, A3=0.7071129707112970711297071129707113, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A0)]>;{A1,A2,A0};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A2,A3), (A0,A3), (A1,A0)]>;{A1,A2,A0};{A1=0.0, A2=1, A3=0.3333333333333333333333333333333333, A0=1};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A2,A0), (A0,A0), (A1,A0)]>;{A1,A2,A3};{A1=0.0, A2=1, A3=1, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A1), (A0,A1), (A3,A0), (A3,A1)]>;{A2,A3};{A1=0.3247253996162403324701706790666775, A2=0.7548880324855216640970607492568091, A3=0.7548880324855216640970607492568091, A0=0.5698484951833931281566306006066314};{}
